id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762821907,42676,3,2.25,1260,3000,2,0,0,3,7,1260,0,2003,0,122011,52.7754,-114.187,1630,3042,3,52,425000
6762822543,42676,3,2.5,2655,5080,2,0,0,3,8,2655,0,2013,0,122018,52.5272,-114.538,2879,5232,2,57,409950
6762822957,42676,3,2.5,1400,4400,1,0,0,3,7,1400,0,1930,2014,122034,52.783,-114.555,1060,4400,2,71,399950
6762823021,42676,2,2.5,1780,1311,3,0,0,3,8,1350,430,2005,0,122028,52.9262,-114.53,1390,1227,2,59,398500
6762823140,42676,4,1.75,1950,10219,1,0,0,3,7,1950,0,1962,0,122038,52.9792,-114.526,1500,9099,2,60,395000
6762823733,42676,2,1.5,1240,1331,2,0,0,3,7,1050,190,2007,0,122054,52.8259,-114.488,1250,1431,3,73,379900
6762823906,42676,3,1,1780,5236,1.5,0,0,5,6,1050,730,1944,0,122052,52.7419,-114.576,1260,5320,1,58,375000
6762824093,42676,2,2,2100,58488,2,0,0,3,9,2100,0,2005,0,122041,52.95,-113.592,1440,59346,3,58,370000
6762824143,42676,3,1,1110,7603,1,0,0,3,7,1110,0,1967,0,122033,52.9562,-114.414,1260,8094,2,55,369950
6762824283,42676,2,1.5,790,1123,2,0,0,3,8,700,90,2003,0,122003,52.881,-114.558,1370,1281,1,66,365000
6762824351,42676,2,2,920,1201,2,0,0,3,8,800,120,2009,0,122054,52.8226,-114.485,1150,1161,2,57,363000
6762825512,42676,4,2.5,3200,5772,2,0,0,3,8,3200,0,2003,0,122035,52.5786,-114.343,3010,5772,3,51,337000
6762825671,42676,5,1.75,2590,6720,1,0,0,4,7,1750,840,1979,0,122042,52.665,-114.382,1820,7521,3,59,334000
6762826448,42676,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,0,122068,52.4153,-114.207,1620,34200,1,80,316000
6762826611,42676,3,1,1510,10369,1,0,0,4,7,1010,500,1968,0,122015,52.7108,-114.289,1510,16057,1,75,313000
6762826931,42676,5,2.25,2660,8400,1.5,0,0,5,7,2660,0,1961,0,122023,52.5209,-114.379,1590,8165,1,52,305000
6762827336,42676,2,2,1320,2040,3,0,0,3,7,1320,0,1997,0,122022,52.9524,-114.481,1430,2040,3,59,296000
6762827388,42676,2,1,1300,39639,1,0,0,4,6,1300,0,1960,0,122069,52.696,-114.642,1880,98881,3,74,295000
6762827488,42676,3,2.5,1950,7421,2,0,0,3,8,1950,0,1996,0,122024,52.6142,-114.226,2200,4668,3,73,292000
6762827568,42676,2,1.75,1560,7575,1,0,0,3,8,1560,0,2002,0,122065,52.6076,-114.418,2050,9000,1,55,290000
6762828114,42676,4,2.25,1660,7184,1,0,0,3,7,1110,550,1963,0,122070,52.6978,-114.484,1640,7200,3,78,277500
6762828657,42676,3,1,800,5760,1,0,0,3,6,700,100,1949,0,122014,52.9805,-114.507,1060,6628,2,73,265000
6762828658,42676,3,2.25,1450,13439,1,0,0,4,7,1180,270,1963,0,122040,52.5111,-114.489,1520,12348,2,55,265000
6762828946,42676,4,2.25,1600,6202,2,0,0,4,7,1600,0,1986,0,122024,52.6084,-114.236,1530,6298,1,71,257700
6762829131,42676,3,1,1580,8240,1,0,0,4,7,1040,540,1978,0,122065,52.5842,-114.371,1480,9200,3,53,253000
6762829256,42676,3,2.25,1620,10850,1,0,0,3,7,1620,0,1966,0,122042,52.6737,-114.384,1910,10568,1,66,250000
6762829257,42676,2,1,800,5220,1,0,0,3,6,800,0,1943,0,122022,52.9337,-114.51,1910,5376,1,75,250000
6762829328,42676,3,2,1670,4438,1,0,0,3,7,1670,0,2014,0,122068,52.4248,-114.164,1670,4558,2,71,249950
6762829552,42676,3,2.5,1470,9337,2,0,0,3,7,1470,0,1991,0,122014,52.9951,-114.513,1360,8684,3,78,244000
6762829736,42676,2,1,810,4838,1,0,0,3,5,810,0,1938,0,122042,52.7209,-114.393,890,4838,1,58,238950
6762829839,42676,3,1,1250,7592,1,0,0,5,7,1250,0,1961,0,122035,52.5904,-114.301,1250,7592,1,74,235000
6762829906,42676,3,2,1710,4697,1.5,0,0,5,6,1710,0,1941,0,122072,52.5348,-114.408,1030,4705,2,79,233000
6762830571,42676,3,1,1230,12201,1,0,0,3,7,1230,0,1969,0,122035,52.5585,-114.324,1230,10780,3,74,210000
6762831026,42676,2,1,790,7128,1,0,0,3,6,790,0,1944,0,122056,52.7173,-114.514,1110,7150,1,72,189000
6762831318,42676,3,1,1070,8250,1,0,0,3,7,1070,0,1961,0,122023,52.5199,-114.382,1190,8250,1,66,164000
6762811364,42677,4,3.5,3500,4000,2,0,0,3,10,2560,940,2000,0,122047,52.858,-114.489,1910,4000,1,56,1050000
6762811737,42677,3,2.5,2450,4400,2,0,0,4,9,1800,650,1922,0,122013,52.8739,-114.509,2220,5500,2,62,952000
6762811891,42677,6,3.25,3140,14923,2,0,0,3,10,3140,0,1991,0,122027,52.7711,-114.323,2980,10758,2,54,925850
6762811931,42677,4,3.5,3560,4951,2,0,0,3,9,3560,0,2014,0,122019,52.8478,-114.245,3540,5500,3,75,922755
6762812407,42677,3,3.5,3940,11632,2,0,0,3,10,3940,0,2014,0,122031,52.668,-114.534,2015,11632,2,65,857326
6762812736,42677,4,2.5,3370,5000,2,0,0,3,9,3370,0,2006,0,122012,52.771,-114.188,3370,5237,1,71,825000
6762812991,42677,4,1.5,1790,3952,1.5,0,0,4,8,1790,0,1932,0,122028,52.919,-114.542,1200,3876,2,70,800000
6762814170,42677,5,1.75,1920,6500,1,0,0,3,7,1260,660,1951,0,122047,52.8694,-114.498,1970,5500,2,79,715000
6762814571,42677,3,2,2360,6149,2,0,3,3,8,1560,800,1926,1989,122016,52.7733,-114.574,2000,6149,1,66,690000
6762814996,42677,5,2.75,2330,8000,1,0,0,4,7,1550,780,1972,0,122005,52.8951,-114.334,1750,8419,3,50,665000
6762815071,42677,3,2.25,2280,6150,2,0,2,3,8,2280,0,1984,0,122016,52.7723,-114.575,1920,6150,1,54,660000
6762815631,42677,3,2.5,2990,32239,2,0,0,4,8,2990,0,1978,0,122037,53.0018,-114.285,2990,36497,2,56,632925
6762816077,42677,2,1,1270,5100,1,0,0,3,7,1100,170,1900,0,122006,52.9071,-114.518,1670,3900,1,68,611000
6762817357,42677,3,2.25,2060,31400,2,0,0,3,8,2060,0,1984,0,122019,52.8516,-114.246,2160,34500,3,77,560000
6762817653,42677,4,2.25,1650,7200,1,0,0,3,8,1650,0,1967,0,122029,52.8684,-114.306,2180,7950,1,54,550000
6762817808,42677,2,1,1657,5031,2,0,0,3,7,1657,0,1910,0,122009,52.7999,-114.579,2050,6201,3,63,546000
6762818289,42677,4,2.5,3250,4500,2,0,0,3,8,3250,0,2008,0,122015,52.7244,-114.34,3030,4598,2,56,530000
6762818842,42677,3,1,1430,3455,1,0,0,3,7,980,450,1947,0,122028,52.9173,-114.526,1450,4599,2,56,511000
6762818936,42677,4,2,1960,2166,1.5,0,0,4,7,1260,700,1926,0,122028,52.8845,-114.534,1670,4000,3,69,509000
6762819055,42677,3,2.5,1870,9135,1,0,0,3,7,1250,620,1984,0,122019,52.8569,-114.25,1550,9100,3,79,502000
6762819150,42677,4,2.5,3010,5040,2,0,0,3,8,3010,0,2006,0,122038,52.939,-114.54,1090,5040,3,57,500000
6762819382,42677,3,1.75,1890,6557,1,0,0,3,8,1890,0,1967,0,122022,52.9332,-114.476,1920,6793,3,73,495000
6762819755,42677,4,1.75,1920,1137,1,0,0,4,7,1470,450,1966,0,122027,52.7983,-114.367,1820,10091,2,67,481000
6762819988,42677,3,2.5,2420,36862,1,0,0,4,8,1530,890,1957,0,122040,52.5564,-114.498,1670,9046,3,56,475000
6762820569,42677,2,1,840,5000,1,0,0,4,7,840,0,1908,0,122007,52.9103,-114.561,1240,5000,3,61,457500
6762820585,42677,4,2.5,2400,6811,2,0,0,3,8,2400,0,2007,0,122015,52.7259,-114.34,2710,5314,3,71,456500
6762820967,42677,6,4,2280,5275,1,0,0,3,7,1270,1010,1998,0,122059,52.7856,-114.484,1760,6642,3,72,449500
6762821097,42677,4,1.75,2100,4400,1.5,0,0,5,7,1720,380,1924,0,122051,52.7599,-114.456,1850,4400,3,64,445000
6762821502,42677,4,2,2630,9663,1,0,1,4,8,1330,1300,1956,0,122053,52.7141,-114.38,1900,8894,1,78,435000
6762821735,42677,4,3.25,3760,4675,2,0,0,3,8,2740,1020,2007,0,122024,52.6162,-114.238,3280,4033,2,72,429900
6762821908,42677,4,1.5,1620,7875,1,0,0,3,7,1620,0,1956,0,122029,52.8341,-114.316,1890,8400,2,59,425000
6762822501,42677,3,2.25,2280,200811,1,0,0,3,7,2280,0,1978,0,122041,52.8822,-114.131,2280,206038,2,57,410000
6762822665,42677,4,2.5,2090,6667,2,0,0,3,8,2090,0,1997,0,122046,52.6948,-114.34,2250,6165,2,65,405000
6762822879,42677,4,1.75,1850,6480,1,0,0,4,7,1120,730,1958,0,122059,52.7825,-114.503,1610,5040,3,80,400000
6762823034,42677,3,1.75,1830,27468,1,0,0,3,7,1830,0,1954,0,122058,53.0054,-114.423,1860,10180,1,54,398000
6762823068,42677,3,2,1710,134489,1,0,2,5,7,1710,0,1952,0,122068,52.4507,-114.174,1700,63823,3,78,397000
6762823226,42677,4,2.5,2300,41167,2,0,0,3,7,2300,0,1988,0,122035,52.5712,-114.298,2300,21765,3,68,392000
6762823298,42677,3,1.5,1650,8676,1,0,0,4,8,1130,520,1979,0,122038,52.9771,-114.542,1400,8499,1,60,390000
6762823299,42677,3,1.75,2200,8036,1,0,0,3,7,1270,930,1978,0,122017,53.0063,-114.399,1850,7563,1,66,390000
6762823589,42677,3,2.5,1760,5390,1,0,0,3,8,1760,0,2014,0,122024,52.5782,-114.232,2310,5117,2,72,382495
6762823619,42677,2,1,1430,7819,1,0,0,3,7,1110,320,1944,0,122022,52.9607,-114.492,1380,7473,1,72,380950
6762823670,42677,3,2.5,1840,6985,1,0,0,3,7,1290,550,1971,0,122038,52.9886,-114.532,2160,7990,2,58,380000
6762823671,42677,2,1,980,3400,1,0,0,3,7,980,0,1923,0,122004,52.8988,-114.513,1200,3420,1,60,380000
6762823775,42677,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,0,122027,52.8072,-114.343,1620,9000,3,53,378500
6762824681,42677,4,1.75,2160,7417,1,0,0,4,7,1360,800,1983,0,122053,52.7422,-114.371,1880,8022,3,59,355000
6762824737,42677,6,3.5,3020,4500,2,0,0,3,7,3020,0,1941,1992,122063,52.728,-114.415,900,6000,1,53,354000
6762824922,42677,3,1.75,1380,4590,1,0,0,2,7,930,450,1950,0,122006,52.9141,-114.483,1320,4692,3,60,350000
6762825051,42677,3,1.75,1690,5080,1,0,0,3,7,1190,500,1976,0,122034,52.7612,-114.538,1300,5080,1,53,349000
6762825179,42677,3,1,960,3844,1,0,0,3,7,960,0,1972,0,122038,52.9327,-114.536,1020,3844,2,78,345000
6762825361,42677,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,122068,52.426,-114.196,2030,10978,3,63,340000
6762825441,42677,4,1.75,1440,6144,1,0,0,5,6,720,720,1947,0,122034,52.7557,-114.547,960,5160,2,80,339888
6762826058,42677,3,1,1160,9525,1,0,0,4,7,1160,0,1968,0,122037,52.9731,-114.263,1160,10640,3,67,325000
6762827139,42677,3,2,1550,8300,1,0,0,4,8,1550,0,1965,0,122042,52.6954,-114.385,1860,8000,1,68,300000
6762827240,42677,3,1.75,1880,11700,1,0,0,4,7,1880,0,1968,0,122023,52.5513,-114.377,2230,35200,2,61,299500
6762827389,42677,1,1,520,5600,1,0,0,3,6,520,0,1918,0,122009,52.7879,-114.585,1030,5265,3,56,295000
6762827390,42677,3,1,1380,7575,1,0,0,4,7,1380,0,1963,0,122053,52.7439,-114.377,1320,7600,2,61,295000
6762827446,42677,3,1.75,1420,1361,2,0,0,3,7,960,460,2014,0,122059,52.7984,-114.504,1340,1343,1,65,294000
6762827515,42677,7,1,2350,8636,1,0,0,3,7,1550,800,1962,0,122051,52.7732,-114.467,1500,7366,1,74,291000
6762827569,42677,4,1.75,2090,12750,1,0,0,3,8,1360,730,1967,0,122031,52.7092,-114.547,2040,12300,1,71,290000
6762827658,42677,3,1.75,1580,9750,1,0,0,5,7,1580,0,1954,0,122060,52.657,-114.521,1460,9750,3,70,289000
6762827972,42677,4,2.5,2050,7416,2,0,0,3,8,2050,0,1990,0,122023,52.4958,-114.409,2050,7920,1,64,280000
6762828224,42677,4,2,1480,15000,1,0,0,4,7,1480,0,1957,0,122042,52.6612,-114.386,1450,8768,2,59,275000
6762828284,42677,4,1.75,1840,10528,1,0,0,3,7,1210,630,1990,0,122018,52.5287,-114.575,1620,9331,1,51,274900
6762828344,42677,4,2.25,1880,6160,2,0,0,3,7,1880,0,1993,0,122018,52.5514,-114.537,1580,6405,2,65,272000
6762828968,42677,3,1.75,1397,18000,1,0,0,3,7,1397,0,1965,2014,122023,52.5688,-114.356,1950,31294,2,52,257000
6762829609,42677,3,1,1150,10000,1,0,0,3,6,1000,150,1951,0,122063,52.7375,-114.452,1340,10000,3,54,241000
6762829728,42677,4,2,1980,10585,1.5,0,0,2,6,1980,0,1924,0,122042,52.7136,-114.404,1360,7810,2,80,239000
6762829745,42677,3,2.5,1650,2807,2,0,0,3,7,1650,0,2004,0,122042,52.6628,-114.386,1460,1875,1,72,238000
6762829840,42677,4,2.75,1770,10184,1,0,0,3,8,1250,520,1979,0,122018,52.5374,-114.575,2070,8320,1,67,235000
6762829995,42677,3,2,1510,3413,2,0,0,3,7,1510,0,1985,0,122067,52.6212,-114.357,1570,3777,3,59,230000
6762830165,42677,2,1,940,15000,1,0,0,3,7,940,0,1960,0,122042,52.6612,-114.385,1450,15000,2,50,225000
6762831418,42677,3,1,840,4495,1,0,0,3,6,840,0,1921,0,122052,52.726,-114.539,1260,7434,2,63,151100
6762810294,42678,4,3.25,3480,6000,3,0,0,3,8,3480,0,2014,0,122061,52.8653,-114.543,2200,4080,3,73,1850000
6762810812,42678,3,2.75,3340,12690,1,0,0,3,10,2550,790,1956,1988,122004,52.8965,-114.46,3340,9480,2,80,1300000
6762811304,42678,3,1.75,2320,6090,2,0,3,3,8,2040,280,1939,0,122032,52.873,-114.602,3110,7052,3,72,1070000
6762811580,42678,4,3.5,2840,5900,2,0,0,3,10,1920,920,1910,2008,122051,52.7843,-114.458,1300,4900,2,56,986000
6762811882,42678,4,3.25,4030,57499,2,0,0,3,9,4030,0,2002,0,122045,52.8917,-114.216,3470,57499,3,56,929000
6762811929,42678,5,2.75,3210,8001,2,0,0,3,9,3210,0,2014,0,122019,52.8235,-114.251,3190,6624,2,53,924000
6762812343,42678,3,2.5,3050,12558,2,0,0,3,10,3050,0,1997,0,122019,52.8849,-114.279,3543,12558,1,53,865000
6762812493,42678,2,2,2640,13939,1,0,1,5,8,1640,1000,1963,0,122027,52.7947,-114.355,2880,14810,2,74,850000
6762812494,42678,5,2.5,2800,11325,1,0,0,4,8,1400,1400,1970,0,122049,52.8466,-114.362,2510,13700,1,70,850000
6762812654,42678,4,4,3430,35102,2,0,0,4,10,2390,1040,1986,0,122020,52.8122,-114.177,3240,35020,1,76,832500
6762813044,42678,4,2.75,2390,6820,2,0,0,4,7,2140,250,1945,0,122006,52.9088,-114.46,1980,6820,3,53,799000
6762813764,42678,4,2.75,2070,10125,1,0,0,3,7,1390,680,1962,0,122057,52.7997,-114.409,1850,10125,3,57,741000
6762813788,42678,3,2.25,3440,44374,2,0,3,4,10,2190,1250,1979,0,122027,52.777,-114.301,3470,40185,2,55,740000
6762813894,42678,4,2.5,2270,7665,2,0,0,3,9,2270,0,1986,0,122005,52.8912,-114.338,2450,8706,2,65,732350
6762814250,42678,4,2.5,4070,9870,2,0,0,3,10,4070,0,1998,0,122024,52.6733,-114.206,4070,102366,2,62,710000
6762814682,42678,4,2.25,2450,34092,2,0,0,4,8,2450,0,1980,0,122020,52.8051,-114.239,2410,35378,1,62,682000
6762815292,42678,3,2,1870,3388,1,0,0,4,8,1230,640,1925,0,122032,52.8672,-114.585,1780,4050,2,61,650000
6762815293,42678,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,0,122007,52.9067,-114.555,1590,4700,3,65,650000
6762815362,42678,4,2.5,2980,12764,2,0,0,3,10,2980,0,1994,0,122020,52.8157,-114.217,3080,9810,1,68,649000
6762815590,42678,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,1935,0,122014,52.994,-114.492,2430,17888,3,75,635000
6762815647,42678,5,2,2270,2400,2,0,0,3,7,2270,0,1905,0,122044,52.8351,-114.509,1320,2400,1,51,631000
6762815980,42678,3,1.5,1740,9840,1,0,0,4,8,1740,0,1963,0,122057,52.8048,-114.427,1930,9840,3,58,616000
6762816422,42678,5,3.25,2590,6180,1,0,0,3,7,1330,1260,1960,0,122051,52.781,-114.462,1560,6180,2,78,599000
6762816702,42678,4,1.75,1760,5356,1,0,0,4,7,920,840,1950,0,122006,52.909,-114.478,1680,5184,2,75,585000
6762816824,42678,3,2,1870,5300,1,0,0,3,8,1870,0,2009,0,122045,52.9406,-114.21,1870,5050,2,58,580000
6762816965,42678,5,2.25,3550,7992,2,0,0,3,8,3550,0,1968,0,122033,52.9585,-114.369,2110,7992,1,55,575000
6762816966,42678,3,2.5,2270,9600,2,0,0,3,9,2270,0,1990,0,122017,52.9688,-114.396,2580,9617,2,77,575000
6762817358,42678,3,2.5,2280,12498,2,0,0,4,9,2280,0,1987,0,122011,52.7988,-114.204,2330,8844,1,64,560000
6762817886,42678,4,1.75,1560,9000,1,0,0,5,7,1560,0,1969,0,122005,52.9007,-114.339,1510,8848,3,66,544300
6762818479,42678,3,2.5,2990,6725,2,0,0,3,9,2990,0,2003,0,122015,52.7228,-114.332,2790,6725,2,60,525000
6762818618,42678,3,2.25,2590,9263,1,0,0,5,8,1440,1150,1977,0,122058,52.9991,-114.452,2580,9450,3,80,520000
6762818825,42678,3,3,2260,2400,2,0,0,3,7,2260,0,1909,1972,122044,52.8394,-114.5,1320,2790,2,75,512500
6762819038,42678,4,2.5,2940,156988,2,0,2,3,9,1870,1070,1996,0,122041,52.8514,-114.136,2940,71002,3,69,503000
6762819327,42678,3,2.5,1910,5562,2,0,0,3,8,1910,0,1988,0,122011,52.8038,-114.207,1940,4647,3,61,496600
6762819989,42678,3,2.5,2220,60984,2,0,0,4,8,2220,0,1987,0,122012,52.7102,-114.242,1930,55333,2,56,475000
6762820410,42678,3,2.75,1890,2614,2,0,0,4,9,1890,0,1979,0,122029,52.8402,-114.304,1800,2769,1,70,462000
6762821146,42678,3,2.5,2430,7049,2,0,0,3,8,2430,0,2007,0,122034,52.7699,-114.542,1770,7049,3,60,443000
6762821503,42678,2,2,1440,1170,2,0,0,3,9,960,480,2004,0,122009,52.7892,-114.575,1440,1350,3,62,435000
6762821504,42678,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,122015,52.713,-114.354,1650,8625,1,80,435000
6762822325,42678,3,1.75,2380,3200,1,0,2,4,8,1190,1190,1956,0,122051,52.7419,-114.445,2350,6554,2,60,415000
6762822556,42678,2,1,890,3271,1,0,0,4,6,890,0,1918,0,122009,52.7931,-114.571,1190,5175,2,64,409000
6762822666,42678,4,2.5,2620,8960,1,0,0,5,7,1520,1100,1955,0,122038,52.9942,-114.525,1880,8960,1,61,405000
6762823035,42678,3,1.5,1310,2996,2,0,0,3,7,1310,0,1998,0,122054,52.8179,-114.489,1310,2997,3,78,398000
6762823504,42678,3,1,1250,21303,1,0,0,3,6,1250,0,1970,0,122045,52.8925,-114.249,1250,17920,2,79,385000
6762824000,42678,3,1.75,1850,9655,1,0,0,3,7,1100,750,1959,0,122014,52.9658,-114.509,1480,8683,1,73,373000
6762824020,42678,4,2.75,2330,14175,1,0,0,3,7,1800,530,1980,0,122067,52.6493,-114.384,1480,10125,1,60,372000
6762824284,42678,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,0,122022,52.9615,-114.495,1320,7085,2,60,365000
6762824285,42678,2,1,990,9223,1,0,0,3,7,990,0,1949,0,122022,52.95,-114.51,1230,7244,2,64,365000
6762824682,42678,2,1.75,1760,4600,1,0,0,4,7,850,910,1926,0,122064,52.7954,-114.562,1150,4800,2,68,355000
6762824923,42678,3,2.5,1380,1590,2,0,0,3,9,1160,220,2012,0,122064,52.7744,-114.565,1380,1590,3,66,350000
6762825042,42678,4,1.75,1670,8856,1,0,2,3,7,1070,600,1955,0,122063,52.7356,-114.441,1660,8088,1,74,349170
6762825362,42678,2,1.75,1010,1461,1,0,0,3,7,670,340,2003,0,122032,52.8815,-114.59,1500,2499,1,53,340000
6762826294,42678,2,1,1120,5329,1,0,1,3,6,750,370,1929,0,122064,52.7721,-114.568,1530,5330,2,56,320000
6762826371,42678,5,2,2250,5472,1.5,0,0,5,7,1750,500,1930,0,122072,52.5365,-114.409,1540,5472,2,74,319450
6762826666,42678,4,2.5,1780,5822,2,0,0,3,7,1780,0,2001,0,122046,52.6755,-114.359,1990,4092,1,70,311000
6762826812,42678,2,2,840,14564,1.5,0,0,5,6,840,0,1942,0,122034,52.7799,-114.55,1430,7920,1,79,308500
6762826932,42678,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,122046,52.6741,-114.315,2150,7350,3,80,305000
6762827036,42678,3,1,1600,1950,2,0,0,2,7,1600,0,1906,0,122044,52.8328,-114.502,1310,1138,3,69,302000
6762827140,42678,3,1,970,12300,1,0,0,3,7,970,0,1982,0,122058,52.9635,-114.417,2040,9994,3,72,300000
6762827141,42678,3,2.5,2240,3691,2,0,0,3,7,2240,0,2003,0,122023,52.5664,-114.359,2619,3691,1,53,300000
6762827142,42678,3,1.75,1210,7000,1,0,0,3,7,1210,0,1975,0,122046,52.6872,-114.359,1670,7000,3,58,300000
6762827570,42678,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,122038,52.9643,-114.537,1220,660,2,61,290000
6762827571,42678,5,2.5,2780,9652,1,0,0,4,8,1390,1390,1967,0,122039,52.5744,-114.461,1790,9652,2,78,290000
6762827572,42678,3,2.25,1650,10336,1,0,0,3,7,1500,150,1962,0,122038,53.0057,-114.54,1420,10260,1,51,290000
6762827727,42678,4,2.25,1980,9714,1,0,0,3,7,1170,810,1977,0,122072,52.5507,-114.399,1610,9272,1,58,286285
6762827973,42678,3,1,1310,22652,1,0,0,3,7,1310,0,1968,0,122023,52.4874,-114.262,1600,103672,1,60,280000
6762828489,42678,3,1.5,1420,22100,1,0,0,5,7,1420,0,1957,0,122035,52.6493,-114.339,1540,21780,2,68,269900
6762829705,42678,3,2.25,1560,8280,2,0,0,4,7,1560,0,1979,0,122039,52.5693,-114.449,1920,8120,2,73,239950
6762829729,42678,3,2.5,1360,5754,2,0,0,3,7,1360,0,1994,0,122065,52.5945,-114.373,1360,7050,3,69,239000
6762829841,42678,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,0,122042,52.6967,-114.405,1690,9040,2,64,235000
6762830806,42678,2,1,1250,8520,1,0,0,3,6,1250,0,1928,0,122064,52.7458,-114.568,1040,8520,2,71,200000
6762830847,42678,3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,0,122063,52.7234,-114.427,1210,7260,3,54,199950
6762830877,42678,3,1.75,1520,7137,1,0,0,3,5,1520,0,1932,0,122056,52.7224,-114.501,1240,8602,1,69,198500
6762830951,42678,3,1.5,1010,5000,1,0,0,3,6,1010,0,1943,0,122063,52.7225,-114.468,980,5000,2,58,194000
6762831290,42678,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,122046,52.6916,-114.374,1230,7980,1,59,166950
6762831480,42678,1,1,730,6890,1,0,0,4,4,730,0,1926,0,122042,52.697,-114.405,1790,7969,2,60,140000
6762831613,42678,3,1,860,10426,1,0,0,3,6,860,0,1954,0,122052,52.7287,-114.531,1140,11250,3,60,82000
6762810212,42679,4,3,4280,18834,1,0,4,5,11,2180,2100,1971,0,122009,52.8111,-114.59,2490,8858,1,69,2050000
6762810282,42679,3,2.75,2620,17919,1,0,1,4,9,2620,0,1949,0,122071,52.8444,-114.418,3400,14400,1,71,1880000
6762810545,42679,4,4.25,5550,12968,2,0,0,3,11,5550,0,2005,0,122015,52.7605,-114.325,4750,13001,3,77,1500000
6762810619,42679,4,2.5,2910,7364,2,0,0,3,10,2910,0,2003,0,122010,52.9206,-114.403,2480,8400,1,79,1430000
6762810854,42679,4,3.5,3530,8126,2,0,0,3,10,3530,0,2007,0,122010,52.9147,-114.39,2660,8126,1,72,1280000
6762811229,42679,5,2.5,3890,27311,2,0,2,3,10,3890,0,1950,1990,122050,52.9591,-114.553,3160,22641,3,80,1100000
6762811278,42679,4,3.5,3740,41458,2,0,2,3,11,3740,0,2000,0,122021,52.9675,-114.329,3750,38325,1,63,1080000
6762811467,42679,5,2,2440,3080,2,0,0,4,8,2440,0,1910,0,122047,52.8542,-114.496,1640,3077,3,51,1010000
6762811585,42679,2,2.5,2720,26761,2,1,4,3,7,2720,0,1990,0,122031,52.6799,-114.566,1870,12396,1,75,985000
6762811887,42679,4,2.75,2900,17802,1,0,2,3,9,1750,1150,1981,0,122033,52.9304,-114.419,2900,15720,1,64,926500
6762813272,42679,3,3,2630,10156,1,0,0,4,9,2630,0,1987,0,122027,52.7781,-114.346,2660,10455,3,79,778000
6762813343,42679,4,2.75,2010,7000,2,0,0,5,8,2010,0,1901,0,122032,52.8907,-114.586,1420,4400,3,73,774000
6762813863,42679,4,2.5,2470,2550,3,0,0,3,8,2470,0,2004,0,122007,52.9065,-114.579,1270,3060,2,68,735000
6762814141,42679,3,1.75,1930,5000,1,0,0,3,9,1230,700,1936,0,122004,52.8882,-114.468,2300,6000,1,59,716500
6762814647,42679,3,1.75,1480,7000,1,0,2,3,8,1480,0,1963,0,122044,52.8318,-114.481,1850,4000,2,61,685000
6762814671,42679,4,3.5,3040,8414,2,0,0,3,9,2420,620,2010,0,122015,52.7522,-114.347,3470,8066,3,61,684000
6762814719,42679,4,3.5,2510,3763,2,0,0,3,8,1990,520,2013,0,122005,52.9302,-114.293,2560,3820,1,68,680000
6762815591,42679,4,2.5,2410,7069,2,0,0,3,9,2410,0,1993,0,122033,52.9394,-114.424,2240,7184,3,68,635000
6762816114,42679,4,1,1390,3708,1.5,0,0,4,7,1390,0,1926,0,122007,52.915,-114.553,1430,3708,1,54,610000
6762816140,42679,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,122019,52.873,-114.256,2400,12111,2,72,608700
6762816180,42679,2,1,1160,5029,1,0,0,3,7,910,250,1940,0,122006,52.9023,-114.456,1220,5029,2,56,605125
6762816967,42679,4,2.5,2520,35636,2,0,0,3,8,2520,0,1980,0,122045,52.882,-114.221,2230,35673,3,71,575000
6762817359,42679,4,1.5,1810,6000,1,0,1,3,8,1350,460,1952,0,122016,52.7533,-114.576,2020,6000,1,57,560000
6762817478,42679,2,1,1550,4600,1,0,0,4,7,1050,500,1941,0,122007,52.916,-114.574,1550,4600,1,70,555000
6762817541,42679,3,2.5,1960,8469,2,0,0,4,8,1960,0,1984,0,122005,52.9536,-114.295,2040,8189,2,71,552321
6762817654,42679,4,1.75,2550,39460,1,0,0,3,8,1890,660,1982,0,122021,53.0007,-114.313,2560,38638,1,62,550000
6762818755,42679,2,1.75,1930,5570,1,0,0,3,8,1930,0,2005,0,122045,52.9473,-114.224,1810,5178,2,56,515000
6762818756,42679,2,1,1640,5200,1,0,0,4,7,1040,600,1937,0,122032,52.8726,-114.593,1780,5040,1,69,515000
